userID,groupID,daycnt,playtime,payamount,countents1,countents2,contents3,contents4,contents5,dailyquest,weeklyquest,marketbuy,marketsell
246EEE,1,7,9.747222222,0,162,7,0,0,6292,3,1,0,16
35776C,3,7,15.00861111,5.882352941,105,0,0,0,10813,16,0,5,63
7B07C7,2,1,1.156388889,0,0,0,0,0,0,0,0,0,0
171A87,6,5,0.8,0,0,0,0,0,0,0,0,16,84
7D5B43,2,1,0.623333333,0,0,1,0,0,1593,4,0,0,0
CE286B,2,1,0.678055556,0,0,0,0,0,0,0,0,0,0
6B826B,1,6,12.36555556,0,17,4,0,1,9814,9,0,5,0
5.72E+09,2,1,1.022222222,0,0,0,0,0,95,0,0,0,0
13691D,5,3,5.845,0,25,1,0,0,4302,9,0,0,0
24F7A2,5,2,0.163055556,0,0,0,0,0,165,0,0,0,0
AC3940,1,7,24.54222222,0,71,6,0,0,1686,1,0,20,9
5B9555,2,1,1.863611111,0,0,0,0,0,887,0,0,0,0
991CAB,2,1,0.161388889,0,0,0,0,0,0,1,0,0,0
8A3038,5,3,2.9775,0,5,0,0,0,57,1,0,0,3
51085D,6,6,7.985,0,0,0,0,0,586,0,0,1,2
BB4003,1,6,14.58305556,0,24,2,0,1,7070,18,0,5,7
D1F3E0,7,7,48.95333333,0,183,7,0,14,24802,84,1,38,104
33EB1C,8,7,23.87388889,0,98,7,0,0,15958,49,0,6,0
244F1B,4,7,10.50805556,0,0,7,0,1,6953,1,0,0,0
7A271D,8,7,27.36222222,0,18,7,0,6,19546,51,1,0,0
ABEB07,1,7,11.97083333,0,34,7,0,7,8392,5,0,0,31
19D88B,8,7,16.02888889,0,90,5,0,6,16654,53,4,32,35
A0C4F2,4,7,11.12277778,0,9,7,0,0,5876,0,0,2,8
7D8C7F,4,7,1.310277778,0,0,7,0,0,1289,0,0,0,0
6CAFD5,8,7,29.89527778,0,13,2,0,8,17373,64,1,0,2
67EB94,1,7,72.78777778,0,16,7,0,0,1850,1,0,2,5
AFAC50,3,6,14.01888889,0,0,0,0,1,11605,60,6,0,69
CC1DDD,2,1,184.8166667,0,0,0,0,0,20337,1,0,0,0
321EF4,5,3,6.346388889,0,18,0,0,0,1136,5,0,3,21
ADB421,1,7,13.76333333,0,14,5,0,0,12910,1,0,4,0
AFD76D,8,7,19.39805556,0,127,7,0,6,16977,34,1,8,17
360A3E,6,6,9.205833333,0,15,2,0,0,2696,5,0,0,12
3C697F,7,7,22.59222222,0,215,7,0,13,15404,29,3,0,18
0312B3,5,2,2.523888889,0,18,0,0,0,134,1,0,0,6
C541DC,1,7,16.08583333,0,142,7,0,1,14587,1,0,1,0
C076A5,6,5,5.96,0,22,0,0,0,4183,3,0,4,6
4D2FB6,7,7,85.79833333,183.0404889,65,6,0,4,24130,52,3,239,151
7C6F11,2,1,0.878055556,0,0,0,0,0,0,1,0,0,0
ED6F4E,9,6,37.61277778,0,28,4,0,11,21590,9,0,2,6
D3B056,8,6,18.61583333,0,77,3,0,1,9810,32,1,1,3
92FE4C,5,2,3.4425,0,48,0,0,0,142,1,0,0,3
4B13A4,2,1,0.035,0,0,0,0,0,0,0,0,0,0
9323F4,6,6,7.784722222,0,0,0,0,0,196,1,0,2,23
88285E,2,1,0.552222222,0,0,0,0,0,1249,0,0,7,0
608DBD,6,7,3.676111111,0,10,0,0,0,4340,0,0,0,0
427D55,6,7,2.915833333,0,0,0,0,0,0,0,0,0,0
51D571,6,5,0.139444444,0,0,0,0,0,0,0,0,0,92
28B35B,6,7,86.96666667,0,0,0,0,0,28117,1,0,3,1
DAE45A,3,7,26.51083333,3.048128342,43,1,0,7,14588,9,0,2,39
1B7483,5,3,9.07,0,0,0,0,0,3213,4,0,0,10
953DCC,6,6,4.214444444,0,31,2,0,0,10015,1,0,3,39
59C473,3,7,5.946944444,0,13,1,0,7,8766,50,1,1,0
5C8AF1,6,6,11.06138889,21.90985485,2,0,0,0,670,1,0,18,8
6D37C1,6,6,42.30194444,0,3,0,0,1,4969,5,0,11,71
43406F,3,7,15.14055556,0,15,1,0,6,8649,10,0,6,3
148336,5,2,3.182222222,0,0,0,0,0,0,1,0,0,0
DA2CAE,9,7,53.81833333,0,60,2,0,4,20304,62,1,6,8
899B97,6,6,5.909444444,0,15,0,0,0,0,0,0,2,21
B2BB2E,6,6,20.02555556,0,21,0,0,0,9895,1,0,5,4
99887C,3,7,15.33361111,0,13,0,0,7,13307,9,0,2,0
46B6FB,4,7,0.986944444,0,0,7,0,0,1744,0,0,0,0
061A38,1,7,14.00777778,0,0,6,0,0,5313,21,0,0,20
C4012E,1,7,28.98305556,0,73,3,0,0,16270,1,0,16,25
FFA1B9,5,2,7.986666667,0,10,1,0,1,10229,12,0,6,0
0417AC,2,1,0.02,0,0,0,0,0,0,0,0,0,0
0541BE,6,7,62.59555556,0,0,0,0,0,26120,0,0,2,10
5DC0BB,6,4,10.02111111,0,0,2,0,0,9820,3,0,3,10
4A8B88,1,7,18.68333333,2.941176471,89,5,0,1,3383,0,0,7,33
7706F5,3,7,19.69777778,0,28,1,0,0,5057,36,0,4,1
7B9CC4,6,7,14.32388889,0,2,0,0,0,13092,0,0,0,0
8BA940,7,7,21.46888889,4.49197861,154,6,0,14,22948,37,0,7,104
25C95A,8,5,34.10027778,0,72,3,0,4,10055,21,1,45,13
1.29E+09,6,5,28.38111111,0,12,1,0,0,8231,31,0,8,14
1673B7,3,7,20.6775,0,81,0,0,0,5304,27,1,12,43
42C6C0,6,7,15.83416667,0,0,0,0,0,4974,0,0,0,0
B18FDE,1,5,13.77472222,3.155080214,17,2,0,3,7530,8,0,14,29
9C9307,5,3,5.776388889,0,27,1,0,0,293,4,0,2,80
13AC3E,5,2,0.838611111,0,24,0,0,0,89,1,0,0,0
F60C6D,6,7,10.51527778,0,9,0,0,0,7414,1,0,1,0
A0B626,8,7,22.00111111,0,114,7,0,4,13299,56,1,0,51
460EF6,6,6,20.1925,152.7883881,10,0,0,0,4709,3,0,2,2
516C6A,2,1,0.033333333,0,0,0,0,0,0,1,0,0,0
14173D,2,1,0.554722222,0,10,0,0,0,61,1,0,0,1
F495E8,6,7,9.593055556,0,18,0,0,2,9084,3,0,2,1
295EDC,2,1,0.018888889,0,0,0,0,0,0,0,0,0,0
EC05E7,6,5,14.05222222,0,12,0,0,0,8837,0,6,3,3
298B72,5,3,6.782222222,0,1,1,0,0,3748,0,0,0,8
A8FE12,5,2,2.431111111,0,37,0,0,0,288,0,0,0,23
1EA83F,6,6,37.78555556,0,0,0,0,0,1728,1,0,0,0
BD27BD,1,5,13.77722222,0,31,5,0,5,6189,3,0,3,24
725BEC,6,7,13.23416667,0,12,0,0,0,3266,3,0,2,5
77CE35,9,7,79.14722222,0.76394194,72,5,0,13,38674,44,0,20,27
A08B85,6,5,16.76666667,1.527883881,25,0,0,0,0,1,0,0,16
C6D7AC,6,6,5.578055556,0,0,0,0,0,3378,0,0,0,0
316D03,3,6,9.257777778,0,0,0,0,0,12670,34,1,2,4
64DC15,5,3,0.203055556,0,0,0,0,0,0,1,0,1,0
7E0512,2,1,0.045,0,0,0,0,0,0,0,0,0,0
8EAAB2,8,7,36.03472222,0,31,7,0,7,20210,71,0,8,41
7DC6BC,5,2,3.006388889,0,15,1,0,0,3166,0,0,1,3
EA6931,3,7,13.41972222,0,39,0,0,0,14067,20,1,0,49
5C1A2F,9,7,48.46777778,0,45,3,0,5,21108,18,0,38,12
8B195A,8,7,31.25361111,0,79,4,0,7,28575,22,0,5,25
B773DF,7,7,31.70444444,0,43,6,0,11,27504,32,5,9,177
C88279,6,6,10.01111111,0,0,0,0,1,4796,0,0,0,0
99908F,8,7,65.76972222,0,27,6,2,0,16315,48,25,62,42
CD6C27,2,1,0.114444444,0,0,0,0,0,291,0,0,0,0
40D3A8,6,7,2.558333333,0,0,0,0,0,2338,0,0,4,0
C8D580,5,2,1.526111111,0,0,0,0,0,0,0,0,0,0
0A819A,2,1,0.4425,0,0,0,0,0,268,0,0,0,0
923ABC,1,7,38.50416667,0,67,7,0,3,10447,6,0,1,93
C43B39,3,3,26.06888889,0,69,2,0,2,10185,9,17,6,11
F137FA,1,6,12.8225,0,24,3,0,0,7789,17,0,0,16
78666,3,7,19.11444444,0,159,0,0,0,12288,78,1,0,7
8540FB,1,5,17.34583333,0,34,2,0,1,6958,5,0,3,15
C2042A,3,6,16.17972222,0,0,2,0,1,12082,22,0,0,0
BFB1BE,1,7,71.09194444,0,45,7,0,4,10789,9,0,2,12
B532A7,5,2,0.788055556,0,0,0,0,0,0,1,0,0,0
6245DE,2,1,0.086944444,0,0,0,0,0,0,0,0,0,0
44491F,1,7,2.0225,0,0,7,0,7,5192,0,0,5,6
E7D728,4,4,2.510277778,0,12,4,0,0,2288,6,0,4,0
755890,6,6,8.374722222,0.64171123,0,1,0,0,4887,0,0,66,20
6A998C,5,3,1.698611111,0,0,3,0,0,2338,0,0,0,30
0058C6,7,7,62.52083333,0,136,7,0,7,17742,78,1,22,88
227396,4,7,2.505833333,0,0,7,0,0,1654,0,0,1,0
C30EDD,6,4,3.936111111,0,27,0,0,0,31,1,0,2,40
FBCFF2,6,7,7.837222222,0,25,1,0,0,8446,1,0,1,21
F4119E,6,6,18.59388889,0.481283422,1,0,0,2,7296,0,0,4,19
C7633E,1,6,74.29666667,0,45,2,0,0,18522,16,0,12,22
8C7F5F,5,2,5.531666667,0.38197097,2,1,0,0,2930,0,0,0,0
A4A193,4,7,4.378055556,0,1,4,0,3,3867,0,0,18,2
5C4487,1,7,9.690277778,0,10,5,0,0,5876,1,0,0,0
28F311,2,1,0.426111111,0,0,0,0,0,0,1,0,0,0
63122C,2,1,0.064722222,0,0,0,0,0,0,1,0,0,0
BF3AA5,1,7,8.295833333,0,174,7,0,0,9933,0,0,0,47
E7F432,5,2,6.999166667,0,33,2,0,2,16158,32,1,0,0
42BCED,3,7,163.9233333,0,17,0,0,14,26821,119,1,0,0
93D53D,1,7,2.899166667,0,37,5,0,6,1763,0,0,0,6
476410,2,1,0.118055556,0,0,0,0,0,0,1,0,0,0
50B78D,9,7,70.8175,1155.080214,16,6,0,6,25720,5,0,15,121
F1BFEF,2,1,0.531111111,0,0,0,0,0,33,0,0,0,0
A01218,7,7,72.29555556,98.82352941,73,0,0,7,32648,112,1,38,51
51AD97,1,6,14.55527778,0,32,5,0,10,8803,9,0,27,54
2AC964,1,7,13.86194444,0,17,7,0,7,18654,13,0,1,15
C7B747,8,7,17.48472222,0,64,3,0,4,21231,31,1,8,14
5F88CD,1,7,39.86611111,0,28,6,0,0,13876,3,0,1,49
876CDA,2,1,0.183611111,0,0,0,0,0,722,0,0,0,1
838C21,5,4,0.289444444,0,0,0,0,0,0,0,0,0,0
3294FB,6,7,13.31444444,0,0,0,0,0,0,0,0,0,0
33E514,6,5,0.115,0,0,0,0,0,0,1,0,0,20
70D9C9,1,7,90.24777778,0,25,4,0,7,18507,10,0,5,6
18C983,2,1,4.701388889,0,0,0,0,0,0,1,0,0,3
E210E6,2,1,0.015,0,0,0,0,0,0,1,0,0,0
594A05,6,5,11.03361111,0,14,1,0,2,10616,20,0,2,6
B0B682,6,7,6.312777778,0,16,0,0,2,10078,1,0,1,4
370DB0,6,5,7.357777778,0,10,0,0,3,2515,1,0,0,0
6539D3,2,1,7.859166667,0,0,0,0,0,0,0,0,0,0
0A36D3,5,2,9.435277778,0,0,0,0,0,0,0,0,0,0
5E426F,9,7,52.34444444,0,46,3,0,3,24721,10,0,111,62
F4235F,3,7,28.30472222,0,11,0,0,0,13066,41,0,13,19
4ED3A1,2,1,0.205833333,0,0,0,0,0,331,0,0,0,0
A53FB8,6,6,20.30583333,0,3,0,0,3,6090,3,0,0,9
5BF20F,6,4,8.401111111,0,0,0,0,0,3445,3,0,0,0
2CC11F,3,7,12.85972222,0,0,0,0,7,10728,5,0,0,0
8511C2,6,7,71.46722222,0,0,0,0,0,26538,0,0,1,0
C111F6,2,1,0.883333333,0,0,0,0,0,1156,1,0,0,0
EC927B,6,6,8.550555556,0,0,0,0,0,0,0,0,0,0
8FA5C7,2,1,0.039444444,0,0,0,0,0,0,1,0,0,0
DEF35B,2,1,0.251111111,0,0,0,0,0,0,0,0,0,0
49EC5C,7,7,46.03833333,0,110,7,0,8,29168,23,1,4,51
CD42C6,9,6,150.2916667,16.50114591,51,5,0,13,42617,78,1,13,16
4783CE,9,7,39.92444444,0,101,6,0,6,21960,11,0,20,18
8A5801,9,7,36.98888889,0,74,0,0,7,26472,78,1,7,4
2D1F58,8,7,57.29472222,18.64018335,34,7,0,5,27193,37,0,19,57
048B12,8,7,30.21555556,0,24,5,2,3,15917,34,1,7,0
26CEBF,4,7,0.730833333,0,0,7,0,0,1491,0,0,0,0
0DCB45,1,7,32.03638889,0,5,2,0,2,9913,0,0,0,0
9565EF,5,2,1.259444444,0,0,0,0,0,308,3,0,0,0
7E5201,3,3,9.316666667,0,26,0,0,2,21092,32,1,11,2
A83877,1,7,11.44361111,0,121,3,0,0,4539,1,0,0,0
8D3AF0,2,1,0.128611111,0,0,0,0,0,0,1,0,0,0
7CEC2F,5,3,0.051388889,0,0,0,0,0,0,1,0,0,27
A0E565,5,3,4.002222222,4.22459893,0,1,0,0,2064,15,0,0,0
476869,5,2,0.441388889,0,0,0,0,0,0,1,0,0,2
E6E706,6,5,7.220833333,0,0,0,0,0,6250,5,0,4,0
E9F525,5,2,8.537777778,0,0,0,0,0,19,0,0,0,3
13AADD,2,1,0.816388889,0,0,0,0,0,0,1,0,0,0
7E904B,1,7,17.81861111,0,15,7,0,7,20961,7,0,8,2
24F8D6,5,3,9.391944444,0,1,0,0,1,2287,0,0,6,18
766028,6,6,21.12805556,0,0,0,0,0,33,0,0,18,0
E514A2,9,5,25.04916667,259.5110772,74,0,0,8,28129,50,1,23,18
967C47,1,7,22.13361111,0,132,7,0,7,6681,1,0,0,23
A70534,8,7,34.44083333,0,81,7,0,7,18290,53,1,2,30
E55E57,3,7,25.44611111,0,24,0,0,2,19105,28,1,4,10
8F5A09,9,7,43.82361111,221.5431627,40,0,0,7,23416,25,0,18,50
3D5489,3,7,19.68166667,0.187165775,30,1,0,0,12149,29,1,3,1
C97506,5,2,0.8275,0,3,1,0,0,1413,8,0,0,1
C06920,6,5,12.54194444,0,25,1,0,1,3362,9,0,1,8
A7B9B7,7,7,27.29194444,0,108,7,0,7,21930,63,15,0,0
A841A4,6,7,3.458611111,0,48,0,0,0,5929,1,0,0,2
E1B80C,7,7,96.11833333,37.52941176,93,7,0,7,20567,33,33,36,0
946A9F,5,2,1.226388889,0,25,2,0,0,1323,1,0,0,10
5F4FA7,2,1,0.008888889,0,0,0,0,0,0,0,0,0,3
1CD5C4,7,7,75.35138889,0,34,6,0,14,33514,80,1,3,38
8F7C99,6,4,21.28361111,0,0,2,0,0,4403,3,0,0,0
2B7883,2,1,0.021666667,0,0,0,0,0,0,0,0,0,0
0114B4,2,1,0.042777778,0,0,0,0,0,0,0,0,0,0
356307,6,7,5.335555556,0,0,0,0,0,5645,0,0,1,13
A8515C,7,7,67.94055556,0,70,7,0,14,24978,92,1,6,17
25FB1C,5,3,7.888055556,22.91825821,20,0,0,0,7114,1,0,7,0
606523,3,6,18.56,0,13,2,0,2,20013,40,3,3,0
76992F,5,2,5.164166667,0,3,0,0,0,927,1,0,0,0
7A4090,6,7,4.270277778,0,24,0,0,0,8221,1,0,4,2
3A5680,7,7,60.84222222,0.64171123,178,7,0,0,47324,41,29,23,46
31A435,1,4,12.81083333,3.957219251,115,5,0,0,7215,15,14,12,24
686661,2,1,0.761666667,0,0,0,0,0,715,2,0,0,0
38BD9A,6,4,11.24722222,0,53,1,0,0,18689,5,0,5,32
5ECE47,1,7,20.0475,0,36,6,0,0,15993,1,0,31,16
EDD3F7,6,4,5.028055556,113.9266616,0,0,0,0,0,0,0,36,47
66C84C,3,6,31.6625,0,30,2,0,0,11522,30,2,8,2
A96119,9,7,46.94888889,198.013751,22,2,0,4,26197,20,0,17,47
62E5CD,8,6,14.22944444,2.941176471,36,3,0,4,12098,38,1,4,1
D43618,2,1,2.871666667,0,0,0,0,0,149,1,0,0,0
0D8FA2,9,7,38.50666667,853.8579068,40,6,0,3,23678,18,2,22,28
696B82,6,7,12.99555556,0,27,0,0,1,6370,0,0,5,6
937690,1,7,25.62361111,0,27,3,0,2,9359,22,0,0,0
7434AA,5,2,1.922777778,0,0,0,0,0,650,0,0,0,0
2D8481,5,2,2.296666667,0,1,0,0,0,1130,0,0,0,0
71FED0,5,2,0.141666667,0,0,0,0,0,0,0,0,0,0
F2CE74,5,2,5.663333333,15.12605042,34,1,0,1,2368,10,1,16,4
50272,4,7,3.3325,0,0,6,0,0,3783,0,0,0,0
DF1568,5,3,11.58444444,0,28,3,0,1,12658,0,0,0,3
AAE5DC,6,7,1.673611111,0,0,0,0,0,0,0,0,1,0
82F650,2,1,3.79,0,16,0,0,0,172,1,0,6,6
2231F8,6,6,81.12527778,0,0,0,0,0,26338,0,0,3,0
E9AF46,1,6,6.416944444,0,86,4,0,0,6632,1,0,5,61
88CAAD,9,7,71.19555556,221.5431627,23,1,0,7,27275,8,0,82,26
17789,2,1,0.84,0,9,0,0,0,734,0,0,0,0
E8CA2A,3,7,16.18027778,67.9908327,0,0,0,3,16727,0,0,46,0
D3CF25,3,7,20.75277778,0,158,2,0,1,27360,30,1,14,2
D1069D,9,7,51.99194444,0,43,2,0,8,24607,21,0,108,20
BFB02A,3,7,23.18972222,5.77540107,40,2,0,0,13598,32,1,3,81
0105DA,9,7,56.79444444,2.941176471,30,2,0,7,19740,54,1,14,27
A4E40B,7,7,18.87444444,0,159,7,0,0,23613,58,1,4,21
BB5DC3,1,6,10.07722222,0,123,6,0,0,5214,0,0,0,42
DFC203,5,3,4.339166667,0,43,0,0,0,1071,1,0,25,21
4B9609,2,1,0.006944444,0,0,0,0,0,0,0,0,0,0
5CD4FC,2,1,0.016111111,0,0,0,0,0,0,1,0,0,1
D9867C,3,7,24.0725,0,153,0,0,7,21029,57,1,0,64
FF6322,5,2,6.357777778,3.819709702,0,0,0,0,3883,0,0,18,1
EC2663,2,1,0.286388889,0,1,0,0,0,0,0,0,0,0
6B8F65,4,7,2.935,0,0,7,0,0,3823,0,0,0,15
508EEB,3,7,25.05583333,0,8,0,0,1,18934,53,1,0,18
994EAF,2,1,0.281111111,0,0,0,0,0,0,0,0,0,0
F8D08C,5,4,2.158333333,0,7,0,0,0,1896,12,1,3,2
13DEDD,5,2,0.005555556,0,0,0,0,0,0,0,0,0,0
60A570,5,2,0.609722222,0,0,0,0,0,1479,0,0,0,0
B77F94,4,7,21.78083333,0,13,5,0,0,5615,0,0,1,0
BA0D44,7,6,47.60027778,4.812834225,175,5,0,5,18546,43,16,1,89
119227,6,7,20.42722222,0,0,0,0,0,0,0,0,0,0
A753D4,6,7,9.655555556,0,11,0,0,0,24861,0,0,0,25
151EBE,5,2,8.592777778,0,0,0,0,0,0,0,0,0,0
D3BEC6,2,1,0.413055556,0,13,0,0,0,0,1,0,0,0
1B05E7,6,5,7.704166667,0,1,0,0,1,7676,0,0,3,1
61F0BE,2,1,0.283055556,0,0,0,0,0,0,1,0,0,0
EF607C,6,6,17.96888889,0,83,0,0,0,6751,1,0,13,8
7D401A,2,1,6.076111111,0,0,0,0,0,122,1,0,3,0
FFA1A5,2,1,0.124444444,0,0,0,0,0,0,0,0,0,0
91E501,5,3,0.109166667,0,0,0,0,0,0,1,0,0,4
09C142,3,7,27.99527778,0,242,0,0,0,16343,59,1,9,24
CF4832,4,7,10.56083333,17.93735676,0,6,0,2,5671,0,0,2,0
6A72FF,2,1,0.441944444,0,0,0,0,0,0,1,0,0,0
9219C8,2,1,0.145555556,0,0,0,0,0,0,0,0,1,0
00B20E,7,7,58.92916667,0,34,4,0,4,16424,53,16,50,39
367147,3,4,12.63888889,0,1,0,0,4,10986,66,1,1,0
8.20E+06,2,1,6.443055556,0,19,0,0,1,7129,17,0,0,0
F5CD3E,5,2,12.43138889,0.187165775,1,0,0,2,8018,0,3,9,0
7A1675,2,1,0.114722222,0,2,0,0,0,0,0,0,0,0
DCFC41,6,7,6.267222222,0,10,0,0,0,6447,1,0,5,21
6BBA36,5,3,3.868888889,0,15,1,0,2,6541,7,0,0,15
CC0465,3,7,22.05805556,21.8487395,31,1,0,2,16869,70,1,9,27
52AB5B,5,2,0.188888889,0,0,0,0,0,0,1,0,0,0
224643,6,4,5.755833333,0,0,0,0,0,4961,0,0,0,0
D197CC,9,7,35.51222222,152.7883881,31,6,0,6,24121,8,0,2,9
DE6B41,5,3,3.710833333,0,40,0,0,0,0,1,0,0,1
AF9513,9,7,36.81527778,458.2123759,17,4,0,8,14779,19,0,24,97
4A7BC3,2,1,0.130555556,0,0,0,0,0,0,0,0,0,0
62DF5A,5,4,13.60833333,0,0,0,0,0,0,1,0,0,0
4531BA,6,7,4.373888889,0,0,0,0,0,7246,0,0,0,0
B6FA84,6,4,2.683888889,0,11,0,0,0,5346,0,0,0,0
EB0BB7,1,7,10.98194444,0,10,5,0,6,21630,1,0,8,0
D77A7E,4,7,2.278611111,0,0,6,0,0,1576,0,0,2,0
837151,2,1,0.688611111,74.21695951,0,0,0,0,0,1,0,3,11
D50B90,5,2,1.255,82.50572956,0,0,0,0,0,0,0,1,3
A8F714,2,1,0.068055556,0,0,0,0,0,0,0,0,0,0
43357,5,2,4.243055556,0,1,0,0,0,3196,0,0,1,3
7DCF7B,6,5,2.407222222,0.529411765,0,0,0,0,24,1,0,2,48
C87769,6,6,26.50722222,0,14,0,0,3,6383,5,0,0,0
617C49,9,6,39.73638889,0,32,5,0,6,31648,20,0,22,63
A749E4,3,4,8.78,0,7,2,0,3,11120,25,2,11,3
8AF9BB,8,7,21.85277778,0,107,5,0,1,15642,34,3,28,39
0B72B0,7,7,20.78722222,0,73,7,0,7,15647,94,21,9,62
12E0DE,2,1,0.660555556,0,10,1,0,0,275,0,0,0,2
355588,6,5,0.200555556,458.3651642,0,0,0,0,0,0,0,6,14
09C806,8,6,12.08333333,0,93,6,0,5,6930,22,0,0,0
935ACC,2,1,0.179722222,37.1275783,0,0,0,0,0,0,0,0,1
8E3A6E,6,7,22.90805556,0,35,0,0,0,5742,0,0,0,0
D214BE,9,7,157.6588889,123.0710466,16,0,0,8,41090,28,1,816,265
F96397,1,7,24.54777778,0,140,3,0,0,9854,5,0,1,5
CA98FA,3,7,20.86194444,52.75019099,11,0,0,0,8798,57,0,1,0
6AA51F,5,3,10.69555556,0,0,0,0,0,4565,7,8,10,0
39DB3B,2,1,0.024166667,0,0,0,0,0,0,0,0,0,0
88EAB3,9,7,47.68333333,184.4155844,28,0,0,1,21417,12,0,92,64
55050D,8,5,17.53111111,0,78,4,0,2,11146,26,1,3,29
689A08,6,6,11.11361111,0,24,1,0,0,8918,9,0,0,25
9B5E64,5,3,3.967222222,0,5,2,0,0,6694,0,0,4,0
D575CE,5,2,0.205277778,0,0,0,0,0,0,0,0,0,0
5A1588,2,1,3.534722222,0,6,0,0,0,2537,0,0,0,41
46FE4A,8,7,16.33027778,4.812834225,18,7,0,7,16138,63,1,0,0
B65BF2,1,7,13.50722222,0,0,4,0,6,7728,5,0,2,2
405917,1,7,31.13277778,2.941176471,46,7,0,1,12052,32,1,6,30
79E1C9,6,7,3.898055556,0,14,1,0,0,5905,1,0,0,0
EDD8AC,8,7,34.30666667,0,78,7,0,0,18283,79,1,43,22
59C1A3,3,7,17.02333333,3.819709702,85,0,0,4,7470,32,10,7,57
CFC9A1,2,1,0.171666667,0,0,0,0,0,0,0,0,0,0
0A062D,4,7,0.814722222,0,0,7,0,0,1282,0,0,0,0
8E0B5F,6,5,14.18527778,0,1,0,0,1,6326,0,2,0,0
440D31,6,7,18.46805556,0,12,0,0,3,8729,7,0,3,3
A96935,6,4,81.93555556,0,0,0,0,0,3188,0,0,3,0
4F3823,8,7,57.50111111,0,60,7,0,7,14161,63,1,3,9
5DF5B7,7,7,26.20305556,5.271199389,57,3,0,13,21837,74,1,118,58
8D7B90,5,2,0.053333333,0,0,0,0,0,0,0,0,0,2
27C298,3,7,34.55861111,0,14,0,0,0,7074,44,1,8,0
887F73,1,7,61.36638889,15.12605042,22,5,0,2,17107,3,0,53,9
D72122,9,7,102.5327778,0,19,6,0,13,19570,3,0,3,4
B5A7D2,2,1,1.335833333,0,0,0,0,0,0,0,0,0,0
3F1363,5,2,0.169444444,0,0,2,0,0,385,0,0,0,0
4EB264,9,7,48.73166667,37.96791444,93,6,0,2,32175,6,0,60,42
5.89E+40,2,1,0.401388889,0,11,0,0,0,36,1,0,0,0
2.14E+06,2,1,2.78,0,0,0,0,0,0,0,0,0,0
A86E00,9,7,41.79861111,0,103,0,0,7,21076,5,0,10,60
0A1868,2,1,0.118333333,0,0,0,0,0,0,1,0,0,0
E097F5,2,1,0.455555556,0,0,0,0,0,0,0,0,0,0
257650,6,4,1.898611111,0,0,0,0,0,1636,15,0,0,34
0145EE,3,6,16.95416667,7.639419404,16,2,0,5,25503,29,1,18,18
6E588D,1,7,85.785,0,58,2,0,0,7361,12,0,0,14
B45E86,1,7,12.41722222,0,0,4,0,0,5437,1,0,3,9
CB7D64,9,7,70.06027778,77.92207792,21,0,23,6,27096,4,0,55,105
095CFD,8,7,35.72638889,0,114,7,0,7,13436,60,7,19,35
DB064E,2,1,0.892777778,0,13,0,0,0,974,1,0,7,3
03A872,4,7,15.36111111,0,2,7,0,0,5579,12,0,0,0
1D495D,2,1,0.670833333,0,0,0,0,0,0,0,0,0,0
8573DE,3,7,34.72111111,0,52,1,0,5,13061,13,1,10,3
BEF219,6,7,15.54277778,0,0,0,0,0,9574,0,1,1,1
2EB3E0,6,7,6.818888889,0,0,0,0,0,0,1,0,28,12
ABBA94,3,6,6.756388889,0,16,0,0,4,5664,15,0,0,0
EE0625,3,7,13.87,0,21,0,0,7,17471,7,1,1,26
F453AB,6,7,35.9975,0,12,0,0,0,6058,1,0,23,43
ED4BAD,9,7,40.60083333,0,92,4,0,0,23402,38,0,14,16
231306,8,6,24.70361111,0,58,5,0,6,26364,76,1,0,66
E64936,1,6,29.48666667,0,35,2,1,6,16520,5,0,36,50
1C9FF1,3,4,18.95611111,0,13,2,0,4,20006,34,0,1,3
90979E,2,1,0.362777778,0,5,0,0,0,0,1,0,0,0
6CA884,3,5,8.928055556,0,43,2,0,0,5610,33,14,1,69
24C6D8,5,3,6.413888889,7.56302521,16,0,0,0,2638,3,0,2,6
8.77E+11,1,6,19.28472222,11.45912911,62,3,0,0,8977,14,0,2,7
DB4492,1,6,16.97972222,0,17,4,0,3,25935,15,0,21,6
8BD66D,6,7,68.19,0,0,0,0,0,27100,6,0,5,11
093C83,3,7,24.17611111,0,0,0,0,0,12136,94,8,0,8
02E464,6,6,6.908611111,0,10,0,0,0,3452,1,0,2,0
85B11A,1,7,30.13083333,0,61,4,0,3,17664,1,0,0,0
78CA3F,9,7,121.8530556,1.016042781,116,5,0,11,33965,9,0,10,15
75D5BB,2,1,0.913611111,15.12605042,10,0,0,0,10,1,0,0,2
03A0CF,2,1,2.708888889,0,0,0,0,0,200,1,0,0,0
CBB05B,8,7,30.8075,0,47,4,4,9,20609,64,1,2,10
7DFF36,2,1,0.076666667,0,0,0,0,0,0,0,0,0,0
67AD5E,3,7,31.81111111,0,166,0,0,1,10576,66,1,2,80
A5C518,1,6,21.71194444,0,64,4,0,0,6680,36,3,4,0
35BB2C,2,1,0.089166667,0,0,0,0,0,0,0,0,0,0
975AC3,2,1,0.015833333,0,0,0,0,0,0,0,0,0,0
3B7361,6,7,10.95416667,0,38,0,0,1,1063,0,0,28,10
280A9F,5,3,1.368333333,0,19,1,0,0,231,0,0,0,0
9189C8,6,5,8.486666667,0.76394194,17,0,0,0,5417,1,0,0,0
